Id,Name,Description,Grade,Add,Zipcode,Region,Town,Tel,Fax,Gov,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class,Map,Spec,Serviceinfo,Parkinginfo,TotalNumberofRooms,LowestPrice,CeilingPrice,TaiwanHost,IndustryEmail,TotalNumberofPeople,AccessibilityRooms,PublicToilets,LiftingEquipment,ParkingSpace
C4_A15010000H_031545,木木宿宿,位於臺東縣的民宿,,臺東縣臺東市中華路二段618巷129號,950,臺東縣,臺東市,886-905-360456,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/157070.jpg?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/208975.jpg?v=20250702,外觀,https://taiwan.taiwanstay.net.tw/twpic/208976.jpg?v=20250702,二人房,121.123966,22.743431,4,,雙人房4000;雙人房8000;,"無線網路,國民旅遊卡,,,,,自行車友善旅宿",車位:小客車0輛、機車0輛、大客車0輛,5,4000,8000,1,c880308@gmail.com,16,0,,,0
C4_A15010000H_031546,享悅民宿二館,位於澎湖縣的民宿,,澎湖縣馬公市東文里7鄰東文澳385號,880,澎湖縣,馬公市,886-953-921029,,A15010000H,,,,,,,,119.584626,23.562244,4,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,5,3000,4500,0,,18,0,,,0
C4_A15010000H_031547,安禾居民宿,位於苗栗縣的民宿,,苗栗縣苗栗市嘉盛里26鄰為公路686巷1號,360,苗栗縣,苗栗市,886-919-045679,,A15010000H,,,,,,,,120.839667,24.573883,4,,,,車位:小客車2輛、機車3輛、大客車0輛,3,1800,1800,0,May57885788@yahoo.com.tw,6,0,,,5
C4_A15010000H_031548,一品商務飯店,位於桃園市的旅館,,桃園市桃園區復興路98號11樓,330,桃園市,桃園區,886-3-3362011,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/179365.jpg?v=20250702,1.接待入口.2.櫃檯大廳,https://taiwan.taiwanstay.net.tw/twpic/179364.jpg?v=20250702,1.接待入口.2.櫃檯大廳,,,121.315688,24.991102,3,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,38,2600,5380,0,,108,0,,,0
C4_A15010000H_031555,幸福綠洲,位於宜蘭縣冬山鄉生態綠舟園區旁的民宿,,宜蘭縣冬山鄉幸福六路26號,269,宜蘭縣,冬山鄉,886-936-811940,,A15010000H,https://www.happinessoasis.tw,https://taiwan.taiwanstay.net.tw/twpic/249750.jpg?v=20250702,民宿外觀,https://taiwan.taiwanstay.net.tw/twpic/249749.jpg?v=20250702,民宿外觀,https://taiwan.taiwanstay.net.tw/twpic/249747.jpg?v=20250702,民宿外觀,121.788021,24.644936,4,,,"無線網路,停車場,,,,兒童遊樂設施,室內遊樂設施,自行車租借,,,自行車友善旅宿",車位:小客車6輛、機車6輛、大客車0輛,5,5000,10000,1,happinessoasis2024@gmail.com,20,0,,,12
C4_A15010000H_031561,旅澄民宿,位於澎湖縣的民宿,,澎湖縣馬公市鎖港里10鄰鎖港三路42巷3號,880,澎湖縣,馬公市,886-975-689890,,A15010000H,,,,,,,,119.603627,23.534997,4,,,"無線網路,,,,",車位:小客車2輛、機車3輛、大客車0輛,5,2600,4800,0,Ph880journey@gmail.com,15,0,,,5
C4_A15010000H_031562,H-House時尚會館,位於宜蘭縣的民宿,,宜蘭縣冬山鄉永興路2段726號,269,宜蘭縣,冬山鄉,886-919-704579,,A15010000H,,,,,,,,121.749418,24.667300,4,,,,車位:小客車0輛、機車0輛、大客車0輛,2,2800,3600,0,,6,0,,,0
C4_A15010000H_031563,余你相寓旅宿民宿,位於屏東潮州臨近車站的民宿,,屏東縣內埔鄉東寧村勝利路517-1號,912,屏東縣,內埔鄉,886-910-776568,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/271171.jpeg?v=20250702,民宿大廳,,,,,120.560090,22.620280,4,,,"行動支付,,",車位:小客車0輛、機車0輛、大客車0輛,4,6000,6000,0,yest912@gmail.com,8,0,,,0
C4_A15010000H_031565,鼠管家 包House,位於臺南市的民宿,,臺南市安平區世平一街8巷66號,708,臺南市,安平區,886-905-180217,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/277399.jpg?v=20250702,鼠管家 包House,https://taiwan.taiwanstay.net.tw/twpic/277398.jpg?v=20250702,鼠管家 包House,,,120.151216,22.996487,4,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,5,12000,20000,1,abc5566372@gmail.com,18,0,,,0
C4_A15010000H_031566,紅樹林619Villa,位於臺南市的民宿,,臺南市安南區大眾路619號,709,臺南市,安南區,886-6-2573191,,A15010000H,https://hotel.timelinker.com/619villa/about,https://taiwan.taiwanstay.net.tw/twpic/154784.jpg?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/154782.jpg?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/154780.jpg?v=20250702,,120.129003,23.017240,4,,,"餐廳,無線網路,停車場,,,,",車位:小客車0輛、機車0輛、大客車0輛,4,8000,12000,0,evietsai79@gmail.com,10,0,,,0
C4_A15010000H_031567,成功古巷,古巷靜弄，比鄰赤崁；永樂小吃，武廟問天，尋街探坊，四通八達；百年歷史，古都尋奇，遊戲府城，但求居心！一針一線所製成的榻榻米，傳承著日據時代阿公所留下的情感，置身其中有如沉浸於那簡樸溫馨的時代！我們提供：背包床位、單人房、二人房、四人房 與 團體房（Max.12人）民宿設備有：簡易廚房、全自動咖啡機、RO飲水機、冷氣、免費WiFi、寄放行李、收費停車場…等。另也歡迎來到 自家的「機車出租」與「酒吧」，白天騎著Gogoro 悠遊古都巷弄，慢活府城，夜幕下 把酒言歡，獨享一人或三五好友的私密時光，最後入住台南市長 欽點之優質民宿，吃飽、睡飽又玩飽飽,,臺南市北區佑民街14號,704,臺南市,北區,886-952-377007,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/214739.JPG?v=20250702,外觀,https://taiwan.taiwanstay.net.tw/twpic/257973.JPG?v=20250702,外觀,https://taiwan.taiwanstay.net.tw/twpic/257974.JPG?v=20250702,外觀,120.205830,22.998986,4,,雙人房0;套房3200;套房3200;,"會議場所,咖啡廳,無線網路,國民旅遊卡,,,,行動支付,,,自行車友善旅宿",車位:小客車0輛、機車0輛、大客車0輛,5,3200,5400,1,orcg.tainan@gmail.com,16,0,,,0
C4_A15010000H_031571,二十二度山居,位於屏東縣的民宿,,屏東縣恆春鎮崁頭路31號,946,屏東縣,恆春鎮,886-988-221017,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/294755.jpg?v=20250702,外觀,,,,,120.704103,22.028416,4,,,,車位:小客車0輛、機車0輛、大客車0輛,3,5880,5880,0,,12,0,,,0
C4_A15010000H_031572,吾林50民宿,位於花蓮縣的民宿,,花蓮縣吉安鄉仁和村34鄰中正路二段300巷50號,973,花蓮縣,吉安鄉,886-912-871120,,A15010000H,,,,,,,,121.582991,23.956724,4,,,,車位:小客車0輛、機車0輛、大客車0輛,3,1500,5000,0,dafajs888@gmail.com,11,0,,,0
C4_A15010000H_031573,巧可花園民宿,位於花蓮縣的民宿,,花蓮縣吉安鄉福興村21鄰福興三街49之1號,973,花蓮縣,吉安鄉,886-989-154549,,A15010000H,,,,,,,,121.558324,23.968277,4,,,,車位:小客車0輛、機車0輛、大客車0輛,5,3200,6000,0,wfy154549@gmail.com,16,0,,,0
C4_A15010000H_031579,沐石原宿,"位於新北市的民宿沐石原宿簡介內容這裡是可以立即吃到地方美食、又可以在老街悠遊散步、熱門的觀光景點九份。     特别推薦民宿給遊客，該址位在台北、基隆鄰近的新北市瑞芳區基山街249-1、249號(沐石原宿)。本民宿每日上午1 1時退房、下午3時進房，住宿費用假、平日每人1,500元、10人為15000元。沐石原宿設有提供2至10名遊客入住。",,新北市瑞芳區基山街249及249之1號,224,新北市,瑞芳區,886-932-941025,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/185669.jpg?v=20250702,沐石原宿室外室內設施,https://taiwan.taiwanstay.net.tw/twpic/185676.jpg?v=20250702,沐石原宿室外室內設施,https://taiwan.taiwanstay.net.tw/twpic/185672.jpg?v=20250702,沐石原宿室外室內設施,121.841280,25.107125,4,,,"有線網路,停車場,",車位:小客車2輛、機車2輛、大客車0輛,3,3000,6000,1,hshuang16@gmail.com,6,0,,,4
C4_A15010000H_031580,找冰棒民宿,位於花蓮縣的民宿,,花蓮縣玉里鎮國武里1鄰民安一街18號,981,花蓮縣,玉里鎮,886-915-355102,,A15010000H,,,,,,,,121.318027,23.333022,4,,,,車位:小客車0輛、機車0輛、大客車0輛,3,1000,5000,0,key441212@yahoo.com.tw,7,0,,,0
C4_A15010000H_031581,二街窩窩民宿,位於花蓮縣的民宿,,花蓮縣花蓮市國盛里18鄰國盛二街78號,970,花蓮縣,花蓮市,886-965-633108,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/288566.jpg?v=20250702,房,,,,,121.606106,23.995004,4,,,,車位:小客車0輛、機車0輛、大客車0輛,5,8000,16800,0,tw0965633108@gmail.com,14,0,,,0
C4_A15010000H_031582,牡丹小聚,位於新北市雙溪區牡丹火車站附近的民宿,,新北市雙溪區牡丹里17鄰牡丹55號,227,新北市,雙溪區,886-2-24930028,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/265460.jpg?v=20250702,牡丹小聚,https://taiwan.taiwanstay.net.tw/twpic/260598.JPG?v=20250702,大廳,https://taiwan.taiwanstay.net.tw/twpic/260599.jpg?v=20250702,雙人房1,121.851641,25.059846,4,,,,車位:小客車0輛、機車0輛、大客車0輛,3,3500,5000,0,,8,0,,,0
C4_A15010000H_031583,多尼多尼民宿,位於屏東縣的民宿,,屏東縣恆春鎮恆公路208巷15弄8號,946,屏東縣,恆春鎮,886-965-817836,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/299617.jpg?v=20250702,外觀,,,,,120.742599,21.997970,4,,,,車位:小客車0輛、機車0輛、大客車0輛,4,3800,6600,0,Rock331237@gmail.com,12,0,,,0
C4_A15010000H_031584,海琉-小日子輕旅民宿,位於屏東縣的民宿,,屏東縣琉球鄉中山路31-1號,929,屏東縣,琉球鄉,886-912-189595,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/159445.JPG?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/159442.JPG?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/159444.JPG?v=20250702,,120.375615,22.345430,4,,,,車位:小客車0輛、機車0輛、大客車0輛,8,8000,8000,0,,24,0,,,0
C4_A15010000H_031585,吾醉宿放民宿,位於屏東縣的民宿,,屏東縣恆春鎮恆北路1巷36之6號,946,屏東縣,恆春鎮,886-926-370126,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/262522.jpg?v=20250702,民宿客廳公共區域,https://taiwan.taiwanstay.net.tw/twpic/262555.jpg?v=20250702,特色主題-酒吧風格民宿客廳吧台區,https://taiwan.taiwanstay.net.tw/twpic/262556.jpg?v=20250702,戶外spa戲水池,120.747767,22.010472,4,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,4,5000,6000,1,,12,0,,,0
C4_A15010000H_031590,加禾民宿,位於澎湖縣的民宿,,澎湖縣馬公市安宅里11鄰宅脚嶼163號,880,澎湖縣,馬公市,886-910-187471,,A15010000H,,,,,,,,119.603948,23.578478,4,,,,車位:小客車0輛、機車0輛、大客車0輛,5,2800,4200,0,,16,0,,,0
C4_A15010000H_031591,真心愛你寵物民宿,位於澎湖縣的民宿,,澎湖縣湖西鄉許家村2鄰港子尾16之2號,885,澎湖縣,白沙鄉,886-937-229569,,A15010000H,,,,,,,,119.598976,23.647247,4,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,5,2800,3800,0,,14,0,,,0
C4_A15010000H_031595,Sandy  House小屋,位於屏東縣的民宿,,屏東縣恆春鎮恆南路194巷52弄12號,946,屏東縣,恆春鎮,886-967-009700,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/295104.jpg?v=20250702,衛浴,https://taiwan.taiwanstay.net.tw/twpic/280944.jpg?v=20250702,民宿,https://taiwan.taiwanstay.net.tw/twpic/280943.jpg?v=20250702,民宿,120.746781,21.999679,4,,,,車位:小客車0輛、機車0輛、大客車0輛,4,2680,4680,0,,12,0,,,0
C4_A15010000H_031597,和束町民宿,位於花蓮縣的民宿,,花蓮縣花蓮市國慶里3鄰中山路一段318巷30弄1號,970,花蓮縣,花蓮市,886-919-705441,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/287598.jpg?v=20250702,民宿內裝及外觀照,https://taiwan.taiwanstay.net.tw/twpic/287592.jpg?v=20250702,民宿內裝及外觀照,https://taiwan.taiwanstay.net.tw/twpic/287594.jpg?v=20250702,民宿內裝及外觀照,121.590234,24.004081,4,,,"無線網路,停車場,,,,",車位:小客車0輛、機車0輛、大客車0輛,3,1580,8880,0,wazuka.hl@gmail.com,8,0,,,0
C4_A15010000H_031599,拾詣松民宿,位於臺南市的民宿,,臺南市中西區法華街106號之1,700,臺南市,中西區,886-932-001030,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/210743.jpg?v=20250702,外觀照,https://taiwan.taiwanstay.net.tw/twpic/210744.jpg?v=20250702,一樓雙人房,https://taiwan.taiwanstay.net.tw/twpic/210745.jpg?v=20250702,二樓雙人房,120.209207,22.983442,4,,,,車位:小客車0輛、機車0輛、大客車0輛,3,10000,15000,0,wenny817@gmail.com,8,0,,,0
C4_A15010000H_031600,塔途麓民宿,位於花蓮縣的民宿,,花蓮縣壽豐鄉光榮村10鄰中山路七段66號,974,花蓮縣,壽豐鄉,886-905-582766,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/183230.jpg?v=20250702,側門,,,,,121.513811,23.882002,4,,,,車位:小客車0輛、機車0輛、大客車0輛,5,3500,4500,0,TATULU66@gmail.com,12,0,,,0
C4_A15010000H_031605,僑居民宿,位於澎湖縣的民宿,,澎湖縣馬公市西衛里26鄰西衛752號,880,澎湖縣,馬公市,886-918-626471,,A15010000H,,,,,,,,119.582651,23.583642,4,,,,車位:小客車0輛、機車0輛、大客車0輛,4,2500,4000,0,,14,0,,,0
C4_A15010000H_031609,山裡生活民宿,位於桃園市復興區；山裡很簡單，就是放慢生活。 我們提供： 一座自然的山  一個舒適住宿  一頓愉悅好餐  一段生活體驗  來山裡，放慢生活，走入自然，走入一個親近自然的平台。 這裡是被山與樹木的自然聚落，進來了就不想出去了…,,桃園市復興區三民里14鄰大窩路601號,336,新北市,三峽區,886-928-186200,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/167465.JPG?v=20250702,照片,https://taiwan.taiwanstay.net.tw/twpic/174135.jpg?v=20250702,照片,https://taiwan.taiwanstay.net.tw/twpic/167467.JPG?v=20250702,照片,121.360775,24.838452,4,,,,車位:小客車0輛、機車0輛、大客車0輛,5,34000,34000,0,weijuan0924@gmail.com,20,0,,,0
C4_A15010000H_031610,禧榕軒大飯店,以基地內保留的百年大榕樹為名。百年大榕樹穩固茂盛的容貌，展現出穿梭時代、旺盛生命力的象徵，與企業穩健踏實理念精神相得益彰。懷抱著崇敬與愛護大自然的理念，禧榕軒保留了紮根長達百年的大榕樹，以及多棵數十年的老樹，為這塊美麗的寶地盡一份心力，希望人們能在建築與自然環境中取得平衡；讓旅人們在這繁忙的都市中，享受與大自然和諧共存的寧靜,5,臺南市北區公園里成功路28號,704,臺南市,北區,886-6-2222188,,A15010000H,https://www.grandbanyanhotel.com/,https://taiwan.taiwanstay.net.tw/twpic/191780.jpg?v=20250702,飯店夜間外觀,https://taiwan.taiwanstay.net.tw/twpic/191781.jpg?v=20250702,飯店大門,https://taiwan.taiwanstay.net.tw/twpic/191782.jpg?v=20250702,榕樹,120.208275,22.998022,3,,雙人房(無障礙客房)12800;雙人房12800;雙人房12800;雙人房12800;其他12800;雙人房12800;其他18800;其他20800;其他22800;套房28800;,"餐廳,會議場所,咖啡廳,酒吧,宴會廳,健身房,游泳池,無線網路,國民旅遊卡,停車場,無障礙客房,自助洗衣(免費),自助洗衣(收費),上網電腦(免費),,,,洗衣服務,接送服務,哺乳室,AED,外幣兌換,,,自行車友善旅宿",車位:小客車104輛、機車112輛、大客車0輛,180,16280,31680,1,,556,0,,,216
C4_A15010000H_031619,友趣,位於臺南市的民宿,,臺南市中西區友愛街322號,700,臺南市,中西區,886-928-753268,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/271179.jpg?v=20250702,友趣客廳,,,,,120.193668,22.992833,4,,,"無線網路,國民旅遊卡,,,,兒童遊樂設施,室內遊樂設施,,,自行車友善旅宿",車位:小客車0輛、機車0輛、大客車0輛,4,12000,12000,1,funkysong888@gmail.com,16,0,,,0
C4_A15010000H_031623,千晴民宿,位於臺東縣的民宿,,臺東縣臺東市勝利街76巷16弄6號,950,臺東縣,臺東市,886-965-521616,,A15010000H,https://qianging.yoyotaitung.com.tw/,https://taiwan.taiwanstay.net.tw/twpic/290545.jpg?v=20250702,千晴民宿,https://taiwan.taiwanstay.net.tw/twpic/290544.jpg?v=20250702,千晴民宿,https://taiwan.taiwanstay.net.tw/twpic/290543.jpg?v=20250702,千晴民宿,121.155962,22.763682,4,,,"自行車租借,,,自行車友善旅宿",車位:小客車2輛、機車5輛、大客車0輛,5,8000,8000,1,,15,0,,,7
C4_A15010000H_031624,福來居民宿,位於澎湖縣的民宿,,澎湖縣馬公市興仁里11鄰双頭掛182號,880,澎湖縣,馬公市,886-975-205286,,A15010000H,,,,,,,,119.615529,23.551355,4,,,,車位:小客車0輛、機車0輛、大客車0輛,5,3300,5000,1,,14,0,,,0
C4_A15010000H_031625,初見民宿,鳥瞰撒落台灣海峽上近百座群島 腳下踩著夢幻沙灘上金黃閃亮細沙 海風徐徐地吹拂臉頰 望那清澈乾淨的蔚藍大海 與澎湖初次相見，就撥動我心弦 願，每位來訪澎湖的旅人，一如初見......,,澎湖縣馬公市石泉里14鄰石泉1之321號,880,澎湖縣,馬公市,886-978-166920,,A15010000H,https://www.facebook.com/penghu.firstsight,https://taiwan.taiwanstay.net.tw/twpic/153673.jpeg?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/179058.jpg?v=20250702,雙人房,https://taiwan.taiwanstay.net.tw/twpic/179059.jpg?v=20250702,大廳,119.594395,23.561319,4,,,"無線網路,停車場,,,,接送服務,,,自行車友善旅宿",車位:小客車0輛、機車0輛、大客車0輛,5,4500,8000,1,s2932683@hotmail.com,13,0,,,0
C4_A15010000H_031626,墨宅民宿,位於澎湖縣的民宿,,澎湖縣馬公市石泉里5鄰石泉579號,880,澎湖縣,馬公市,886-972-708761,,A15010000H,,,,,,,,119.594395,23.561319,4,,,,車位:小客車0輛、機車0輛、大客車0輛,5,2400,3400,0,,12,0,,,0
C4_A15010000H_031627,小山丘民宿,位於澎湖縣的民宿,,澎湖縣馬公市五德里1鄰雞母塢200號,880,澎湖縣,馬公市,886-935-830868,,A15010000H,,,,,,,,119.585829,23.529045,4,,,,車位:小客車0輛、機車0輛、大客車0輛,8,4600,6000,1,,24,0,,,0
C4_A15010000H_031628,楓鄉Peace,位於屏東縣恆春鎮的民宿,,屏東縣恆春鎮樹林路13-9號,946,屏東縣,恆春鎮,886-988-880899,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/209852.jpeg?v=20250702,房間照片跟房子外觀,https://taiwan.taiwanstay.net.tw/twpic/209849.jpeg?v=20250702,房間照片跟房子外觀,https://taiwan.taiwanstay.net.tw/twpic/262443.jpg?v=20250702,親子房,120.717666,21.943400,4,,套房8000;雙人房4000;套房6000;,"會議場所,無線網路,停車場,,,,",車位:小客車8輛、機車20輛、大客車0輛,5,4000,8000,1,e87158@gmail.com,18,0,,,28
C4_A15010000H_031629,藍海之丘民宿,位於屏東縣墾丁白沙灣海灘邊的民宿,,屏東縣恆春鎮白沙路26-6號,946,屏東縣,恆春鎮,886-937-279099,,A15010000H,http://www.blueoceanhill.com/,https://taiwan.taiwanstay.net.tw/twpic/297885.jpg?v=20250702,戶外休閒區,https://taiwan.taiwanstay.net.tw/twpic/297884.JPG?v=20250702,戶外休閒區,https://taiwan.taiwanstay.net.tw/twpic/261738.JPG?v=20250702,民宿入口,120.717811,21.937106,4,,,"國民旅遊卡,停車場,高齡房,自助洗衣(免費),上網電腦(免費),,,,,自行車友善旅宿",車位:小客車0輛、機車0輛、大客車0輛,5,4400,6800,0,blueoceanhill26@gmail.com,14,0,,,0
C4_A15010000H_031630,厝邊民宿,位於連江縣(馬祖)南竿鄉介壽村的民宿，鄰近機場、酒廠、八八坑道、蔬菜公園、獅子市場。,,連江縣南竿鄉介壽村40-5號1樓,209,連江縣,南竿鄉,886-975-775237,886-836-22514,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/176717.jpg?v=20250702,LOGO,https://taiwan.taiwanstay.net.tw/twpic/255417.jpg?v=20250702,雙人房-一大床,https://taiwan.taiwanstay.net.tw/twpic/255418.jpg?v=20250702,四人房-兩大床,119.955262,26.154521,4,,雙人房3000;雙人房3000;套房4800;,"無線網路,國民旅遊卡,,,,接送服務,,,自行車友善旅宿",車位:小客車0輛、機車0輛、大客車0輛,5,3000,4800,0,mtnbhs@gmail.com,12,0,,,0
C4_A15010000H_031631,好萌oh爸親子民宿,位於宜蘭縣冬山河親水公園門口前的親子民宿,,宜蘭縣冬山鄉武淵三路22號,269,宜蘭縣,冬山鄉,886-921-748067,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/167142.jpg?v=20250702,距離冬山河親水公園門口僅210公尺，是最近的親子民宿，歡迎詢問。,https://taiwan.taiwanstay.net.tw/twpic/256907.jpg?v=20250702,民宿外觀,https://taiwan.taiwanstay.net.tw/twpic/256908.jpg?v=20250702,遊戲區,121.809820,24.672451,4,,,"餐廳,無線網路,國民旅遊卡,停車場,,,,兒童遊樂設施,室內遊樂設施,,",車位:小客車6輛、機車3輛、大客車0輛,5,6200,6200,1,cuteohpa@gmail.com,10,0,,,9
C4_A15010000H_031632,奇凡梅花湖民宿,位於宜蘭縣的奇凡梅花湖民宿,,宜蘭縣冬山鄉梅花路360巷6號,269,宜蘭縣,冬山鄉,886-928-608687,,A15010000H,,,,,,,,121.740961,24.664967,4,,,,車位:小客車5輛、機車10輛、大客車0輛,4,3500,5000,0,henry_huang@chieftex.com.tw,10,0,,,15
C4_A15010000H_031633,泥house,位於宜蘭縣的民宿,,宜蘭縣冬山鄉幸福五路637號,269,宜蘭縣,冬山鄉,886-3-9547788,,A15010000H,,,,,,,,121.792174,24.655754,4,,,自行車友善旅宿,車位:小客車3輛、機車0輛、大客車0輛,3,3000,5000,0,honey335335@hotmail.com,8,0,,,3
C4_A15010000H_031637,茄吖米,位於宜蘭縣的民宿,,宜蘭縣冬山鄉武罕五路150巷22弄30號,269,宜蘭縣,冬山鄉,886-911-861308,,A15010000H,,,,,,,,121.795853,24.662305,4,,,"無線網路,國民旅遊卡,停車場,上網電腦(免費),,,,寵物友善旅宿,,,自行車友善旅宿",車位:小客車2輛、機車6輛、大客車0輛,3,4500,5500,0,a0911861308@gmail.com,10,0,,,8
C4_A15010000H_031638,時雨民宿,位於花蓮縣的民宿,,花蓮縣玉里鎮中城里18鄰城西一街98號,981,花蓮縣,玉里鎮,886-960-369434,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/153964.jpg?v=20250702,時雨歡迎招牌,https://taiwan.taiwanstay.net.tw/twpic/153963.jpg?v=20250702,時雨歡迎招牌,https://taiwan.taiwanstay.net.tw/twpic/153965.jpg?v=20250702,交誼廳,121.311620,23.327808,4,,雙人房0;套房3000;套房6000;套房8000;,"餐廳,無線網路,停車場,高齡房,自助洗衣(免費),自助洗衣(收費),,,,貴重物品保管專櫃,,,自行車友善旅宿",車位:小客車0輛、機車0輛、大客車0輛,4,500,8000,0,blissinn1719@gmail.com,18,0,,,0
C4_A15010000H_031639,十二籃平安館民宿,位於花蓮縣的民宿,,花蓮縣壽豐鄉平和村7鄰平和二街86號,974,花蓮縣,壽豐鄉,886-3-8663686,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/237595.JPG?v=20250702,十二籃民宿,https://taiwan.taiwanstay.net.tw/twpic/237594.JPG?v=20250702,十二籃民宿,https://taiwan.taiwanstay.net.tw/twpic/237593.JPG?v=20250702,十二籃民宿,121.520446,23.886445,4,,,,車位:小客車0輛、機車0輛、大客車0輛,3,6800,10800,0,012bkhome@gmail.com,8,0,,,0
C4_A15010000H_031640,東奇民宿,位於澎湖縣的民宿,,澎湖縣湖西鄉成功村1鄰港底187之1號,885,澎湖縣,湖西鄉,886-986-990527,,A15010000H,,,,,,,,119.619489,23.576701,4,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,5,2800,5500,0,,14,0,,,0
C4_A15010000H_031641,椰子小舖民宿,位於花蓮縣的民宿,,花蓮縣萬榮鄉紅葉村1鄰紅葉1號,979,花蓮縣,萬榮鄉,886-937-912051,,A15010000H,,,,,,,,121.345897,23.495222,4,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,13,3000,7500,0,yezispa@gmail.com,44,0,,,0
C4_A15010000H_031643,水漾月明度假文旅,水漾月明度假文旅位在頭屋鄉明德路54號，臨於有小日月潭美稱的明德水庫，飯店可見碧綠湖畔、群山環繞之景，同時便於前往日新島、海棠島、皇家高爾夫球場及雅聞玫瑰園等景點。飯店也不定期提供親子、手作DIY活動、一日遊套裝，讓爸媽帶小孩出遊之餘，不用擔心小朋友會太無聊。,,苗栗縣頭屋鄉明德村明德路54號,362,苗栗縣,頭屋鄉,886-37-255358,886-37-255357,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/217432.jpg?v=20250702,空中俯瞰水漾月明,,,,,120.887440,24.586050,3,,,"餐廳,會議場所,宴會廳,健身房,無線網路,停車場,高齡房,無障礙客房,自助洗衣(收費),,,,兒童遊樂設施,自行車租借,行動支付,導覽解說,體驗活動,AED,寵物友善旅宿,,,自行車友善旅宿",車位:小客車35輛、機車15輛、大客車4輛,58,18000,30000,0,mizukihotel@gmail.com,172,0,,,54
C4_A15010000H_031647,嘉旅館,位於臺南市的旅館,,臺南市中西區尊王路116號1-7樓,700,臺南市,中西區,886-6-2220789,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/154157.jpg?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/154156.jpg?v=20250702,,,,120.194585,22.992025,3,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,29,9000,9800,0,cs@taipan.com.tw,62,0,,,0
C4_A15010000H_031655,宜家莊親子民宿,位於屏東縣東港鎮的民宿,,屏東縣東港鎮新學路230號1至4樓,928,屏東縣,東港鎮,886-933-305061,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/262904.jpg?v=20250702,溜滑梯-4人房房型:1大床2小床容納人數:4人,https://taiwan.taiwanstay.net.tw/twpic/262903.jpg?v=20250702,溜滑梯-4人房房型:1大床2小床容納人數:4人,https://taiwan.taiwanstay.net.tw/twpic/262902.jpg?v=20250702,溜滑梯-4人房房型:1大床2小床容納人數:4人,120.455692,22.471328,4,,,"無線網路,停車場,,,,兒童遊樂設施,室內遊樂設施,,",車位:小客車12輛、機車3輛、大客車0輛,15,8000,8000,1,ce2ekimo@gmail.com,42,0,,,15
